2024-11-04 21:55:48,484 PyTorch Device: cuda
2024-11-04 21:55:48,484 Number of qudits: 7
2024-11-04 21:55:48,484 Number of qubits: 14
2024-11-04 21:55:48,484 Ground State Energy: -4.0000
2024-11-04 21:55:48,484 Load: ./mats/VGON_nqd7_20241104_215455.mat without overlaps
2024-11-04 21:55:48,484 Energy: -3.88836166, KL: 2.9937e-03, Cos_Sim: 0.91862535, 0.17052525, Batch Size: 16
2024-11-04 22:00:37,627 Energy: -3.78172679, -3.87005701, -3.94021025, Cos_Sim: 0.72586739, 0.04542374, -0.63948214, Fidelity: 0.98619818, 0.93042575, 0.83256093, 46/60, 288.92
2024-11-04 22:00:43,824 Energy: -3.72076871, -3.84062174, -3.92719406, Cos_Sim: 0.84183097, 0.09929065, -0.59652895, Fidelity: 0.98633966, 0.92148289, 0.83290698, 47/60, 295.12
2024-11-04 22:00:50,059 Energy: -3.67932270, -3.83567433, -3.94963437, Cos_Sim: 0.86369646, 0.05182741, -0.60491240, Fidelity: 0.98698918, 0.90375527, 0.77436684, 48/60, 301.35
2024-11-04 22:00:56,260 Energy: -3.66217224, -3.82409719, -3.92919867, Cos_Sim: 0.93688190, 0.10948373, -0.66805351, Fidelity: 0.99272597, 0.90712784, 0.76763155, 49/60, 307.55
2024-11-04 22:01:02,439 Energy: -3.42431344, -3.80816357, -3.93490400, Cos_Sim: 0.86455220, 0.04861209, -0.64511937, Fidelity: 0.98637692, 0.89248960, 0.69588200, 50/60, 313.73
2024-11-04 22:01:08,634 Energy: -3.59842460, -3.82373262, -3.93467705, Cos_Sim: 0.74111176, 0.04991782, -0.59187233, Fidelity: 0.97805242, 0.91499669, 0.81236632, 51/60, 319.93
2024-11-04 22:01:14,831 Energy: -3.52552929, -3.81662932, -3.92379878, Cos_Sim: 0.96913230, 0.18811578, -0.57385242, Fidelity: 0.98419911, 0.92008103, 0.80995273, 52/60, 326.13
2024-11-04 22:01:21,023 Energy: -3.72670078, -3.84056433, -3.93174320, Cos_Sim: 0.89946204, 0.04597681, -0.62389863, Fidelity: 0.98174156, 0.92809850, 0.83928567, 53/60, 332.32
2024-11-04 22:01:27,225 Energy: -3.57546742, -3.84799637, -3.91719330, Cos_Sim: 0.92576134, 0.20935282, -0.58589303, Fidelity: 0.98470513, 0.91248447, 0.73400339, 54/60, 338.52
2024-11-04 22:01:33,383 Energy: -3.75176677, -3.86396870, -3.94590315, Cos_Sim: 0.92153418, 0.04610937, -0.79698581, Fidelity: 0.99319980, 0.93179519, 0.81491106, 55/60, 344.68
2024-11-04 22:01:39,638 Energy: -3.71228084, -3.86570984, -3.94903300, Cos_Sim: 0.88068390, 0.12488586, -0.63714355, Fidelity: 0.98115969, 0.92178317, 0.80043272, 56/60, 350.93
2024-11-04 22:01:45,828 Energy: -3.80798431, -3.88973233, -3.94460569, Cos_Sim: 0.90026093, 0.07947140, -0.66620880, Fidelity: 0.99089152, 0.93393125, 0.86344969, 57/60, 357.12
2024-11-04 22:01:52,026 Energy: -3.64106541, -3.82316870, -3.91460389, Cos_Sim: 0.91264987, 0.13428766, -0.63764673, Fidelity: 0.98799425, 0.91810170, 0.78954769, 58/60, 363.32
2024-11-04 22:01:58,224 Energy: -3.68099492, -3.83218183, -3.95149238, Cos_Sim: 0.91331732, 0.07917590, -0.62703729, Fidelity: 0.98255835, 0.90933917, 0.76129131, 59/60, 369.52
2024-11-04 22:02:04,445 Energy: -3.54370606, -3.80540003, -3.92285232, Cos_Sim: 0.91066563, 0.07263897, -0.69757515, Fidelity: 0.96966187, 0.88134754, 0.72491918, 60/60, 375.74
